"Date Time","WDIR (degT)","WSPD (m/s)","WVHT (m)","DPD (sec)","APD (sec)","MWD (degT)","PRES (hPa)","ATMP (degC)","WTMP (degC)"
13.01.2021 01:40,212.00,11.20,5.76,19.1,9.6,261.00,1018.1,15.60,13.90
13.01.2021 02:40,212.00,10.60,5.39,17.4,9.4,280.00,1018.5,15.60,13.80
13.01.2021 03:40,208.00,9.80,5.81,17.4,10.0,285.00,1019.0,15.50,13.80
13.01.2021 04:40,212.00,8.60,5.82,17.4,10.3,285.00,1019.3,15.30,13.80
13.01.2021 05:40,201.00,9.00,4.93,17.4,9.4,288.00,1019.8,15.00,13.80
13.01.2021 06:40,214.00,7.00,5.36,17.4,10.1,283.00,1021.3,15.00,13.80
13.01.2021 07:40,220.00,7.00,5.58,16.0,10.6,289.00,1022.7,14.90,13.80
13.01.2021 08:40,222.00,5.20,5.30,17.4,10.2,286.00,1023.0,14.80,13.80
13.01.2021 09:40,229.00,4.00,5.24,16.0,10.2,290.00,1024.2,14.60,13.80
13.01.2021 10:40,233.00,2.80,5.19,16.0,10.7,290.00,1024.6,14.60,13.80
13.01.2021 11:40,218.00,0.80,5.11,16.0,10.1,291.00,1024.7,14.30,13.80
13.01.2021 12:40,176.00,1.10,4.85,14.8,10.7,287.00,1024.7,14.00,13.80
13.01.2021 13:40,161.00,1.60,5.47,16.0,10.6,287.00,1024.8,13.90,13.90
13.01.2021 14:40,154.00,2.00,4.57,12.9,9.9,283.00,1024.7,14.00,13.90
13.01.2021 15:40,147.00,2.10,4.21,16.0,9.7,284.00,1025.0,14.00,13.90
13.01.2021 16:40,133.00,2.20,4.56,13.8,10.4,281.00,1025.5,14.00,14.00
13.01.2021 17:40,131.00,2.80,4.00,13.8,9.8,283.00,1026.1,14.00,14.00
13.01.2021 18:40,146.00,4.20,4.40,16.0,10.0,283.00,1026.5,14.00,14.00
13.01.2021 19:40,144.00,3.60,3.87,14.8,9.7,291.00,1026.4,14.20,14.00
13.01.2021 20:40,143.00,4.30,4.14,16.0,9.8,291.00,1025.7,14.20,14.10
13.01.2021 21:40,170.00,4.40,4.12,12.9,10.1,282.00,1025.1,14.40,14.10
13.01.2021 22:40,172.00,3.60,3.84,12.1,9.5,274.00,1025.5,14.40,14.10
13.01.2021 23:40,170.00,2.60,3.89,14.8,9.8,296.00,1025.7,14.50,14.10
14.01.2021 00:40,164.00,4.00,3.64,14.8,9.8,298.00,1026.1,14.50,14.10
14.01.2021 01:40,184.00,4.80,3.44,14.8,9.7,292.00,1026.3,14.50,14.10
14.01.2021 02:40,174.00,4.80,3.72,13.8,9.7,292.00,1026.3,14.40,14.10
14.01.2021 03:40,172.00,4.40,3.44,14.8,9.5,297.00,1026.3,14.50,14.10
14.01.2021 04:40,161.00,3.90,3.41,14.8,9.7,286.00,1026.7,14.30,14.00
14.01.2021 05:40,164.00,4.30,3.46,14.8,10.4,296.00,1026.9,14.40,14.00
14.01.2021 06:40,161.00,6.10,3.42,14.8,9.9,290.00,1026.8,14.60,14.00
14.01.2021 07:40,156.00,4.90,3.20,14.8,9.8,289.00,1026.9,14.50,14.00
14.01.2021 08:40,158.00,6.30,2.86,14.8,9.3,293.00,1026.4,14.60,14.00
14.01.2021 09:40,162.00,7.40,3.18,16.0,9.8,293.00,1025.7,14.70,13.90
14.01.2021 10:40,166.00,7.60,3.00,14.8,9.2,280.00,1025.1,14.60,13.80
14.01.2021 11:40,168.00,7.20,2.70,16.0,8.4,265.00,1024.3,14.60,13.90
14.01.2021 12:40,171.00,8.40,2.84,14.8,8.2,280.00,1023.8,14.80,13.90
14.01.2021 13:40,173.00,8.90,2.75,13.8,8.0,284.00,1023.5,15.00,13.90
14.01.2021 14:40,183.00,7.70,2.54,14.8,7.7,283.00,1024.5,14.90,13.90
14.01.2021 15:40,182.00,8.50,2.39,13.8,7.2,276.00,1024.3,15.00,13.90
14.01.2021 16:40,183.00,9.80,2.53,13.8,7.2,295.00,1023.3,15.10,13.90
14.01.2021 17:40,208.00,8.80,2.65,13.8,7.3,285.00,1025.5,15.20,13.90
14.01.2021 18:40,211.00,8.70,2.47,13.8,6.7,306.00,1026.7,15.20,13.90
14.01.2021 19:40,187.00,8.20,2.36,13.8,6.7,288.00,1025.9,15.20,14.00
14.01.2021 20:40,191.00,8.30,2.49,10.8,6.9,262.00,1025.4,15.10,14.00
14.01.2021 21:40,187.00,7.20,2.47,12.9,6.7,288.00,1025.3,15.00,14.00
14.01.2021 22:40,184.00,7.60,2.68,10.0,7.3,268.00,1025.6,15.00,13.90
14.01.2021 23:40,190.00,7.50,2.52,12.1,6.9,269.00,1025.9,15.10,13.90
15.01.2021 00:40,191.00,6.80,2.64,8.3,6.9,249.00,1026.2,15.00,13.90
15.01.2021 01:40,191.00,6.20,2.76,8.3,7.3,243.00,1026.5,14.80,13.80
15.01.2021 02:40,196.00,6.20,3.05,9.1,7.7,250.00,1026.9,14.90,13.90
15.01.2021 03:40,186.00,6.00,3.04,10.0,7.9,253.00,1027.0,14.70,13.90
15.01.2021 04:40,188.00,5.50,3.22,10.0,8.2,249.00,1027.1,14.60,13.80
15.01.2021 05:40,190.00,5.00,3.09,11.4,8.3,259.00,1027.6,14.70,13.80
15.01.2021 06:40,195.00,4.30,3.27,12.1,8.8,258.00,1028.4,14.70,13.80
15.01.2021 07:40,206.00,4.90,3.08,11.4,8.3,255.00,1028.8,14.90,13.80
15.01.2021 08:40,229.00,3.80,3.59,11.4,8.8,251.00,1029.1,14.80,13.80
15.01.2021 09:40,212.00,3.80,3.62,11.4,9.1,256.00,1028.6,14.60,13.80
15.01.2021 10:40,205.00,3.50,3.41,10.8,8.7,247.00,1028.5,14.60,13.80
15.01.2021 11:40,190.00,2.90,3.71,12.1,8.9,249.00,1028.2,14.40,13.80
15.01.2021 12:40,214.00,2.70,3.69,12.9,9.0,262.00,1028.2,14.50,13.80
15.01.2021 13:40,204.00,2.30,3.53,12.9,9.0,249.00,1028.5,14.40,13.90
15.01.2021 14:40,183.00,1.90,3.29,10.8,8.7,236.00,1028.8,14.20,14.00
15.01.2021 15:40,187.00,1.70,3.56,13.8,9.4,245.00,1029.0,14.20,14.00
15.01.2021 16:40,193.00,2.70,3.28,12.9,9.1,253.00,1029.3,14.20,14.00
15.01.2021 17:40,195.00,1.40,3.51,13.8,9.7,257.00,1030.0,14.20,14.00
15.01.2021 18:40,178.00,2.20,3.99,12.9,10.2,256.00,1030.1,14.30,999.00
15.01.2021 19:40,181.00,2.60,4.01,17.4,10.6,269.00,1029.5,14.30,999.00
15.01.2021 20:40,198.00,2.50,4.54,16.0,11.8,285.00,1029.3,14.30,999.00
15.01.2021 21:40,173.00,2.90,4.67,16.0,11.5,272.00,1028.1,14.30,999.00
15.01.2021 22:40,183.00,2.80,5.11,16.0,11.8,280.00,1027.9,14.20,999.00
15.01.2021 23:40,186.00,2.90,5.02,16.0,11.8,276.00,1028.0,14.20,999.00
16.01.2021 00:40,213.00,2.20,4.85,14.8,11.7,277.00,1027.9,14.50,999.00
16.01.2021 01:40,181.00,1.80,4.06,13.8,10.8,272.00,1027.9,14.20,999.00
16.01.2021 02:40,167.00,1.60,4.41,12.9,11.2,268.00,1027.9,14.10,999.00
16.01.2021 03:40,183.00,2.90,3.88,12.9,10.7,273.00,1028.2,14.10,999.00
16.01.2021 04:40,199.00,3.00,4.10,17.4,11.1,287.00,1028.5,14.20,999.00
16.01.2021 05:40,206.00,2.80,3.98,12.9,10.9,266.00,1028.5,14.40,999.00
16.01.2021 06:40,215.00,3.50,4.94,16.0,11.9,282.00,1028.5,14.40,999.00
16.01.2021 07:40,216.00,3.40,4.53,16.0,11.8,283.00,1028.3,14.30,999.00
16.01.2021 08:40,218.00,3.40,3.79,14.8,11.0,290.00,1028.1,13.90,999.00
16.01.2021 09:40,229.00,3.30,4.03,14.8,11.5,280.00,1027.7,14.00,999.00
16.01.2021 10:40,227.00,3.80,4.05,14.8,11.2,270.00,1027.7,14.10,999.00
16.01.2021 11:40,237.00,4.20,4.18,14.8,11.4,278.00,1027.2,14.30,999.00
16.01.2021 12:40,268.00,5.30,4.42,14.8,11.6,270.00,1027.7,14.50,999.00
16.01.2021 13:40,281.00,4.50,4.07,14.8,10.9,269.00,1027.9,14.40,999.00
16.01.2021 14:40,269.00,3.40,3.66,13.8,10.7,276.00,1028.0,14.40,999.00
16.01.2021 15:40,275.00,2.90,3.80,13.8,10.9,280.00,1028.5,14.30,999.00
16.01.2021 16:40,286.00,3.40,3.35,14.8,10.6,288.00,1028.2,14.40,999.00
16.01.2021 17:40,304.00,3.60,3.57,13.8,10.7,288.00,1028.6,14.30,999.00
16.01.2021 18:40,296.00,2.60,3.74,14.8,11.0,299.00,1028.9,14.40,999.00
16.01.2021 19:40,277.00,3.30,3.91,13.8,11.5,285.00,1028.8,14.40,999.00
16.01.2021 20:40,302.00,3.10,3.87,14.8,11.2,289.00,1028.1,14.40,999.00
16.01.2021 21:40,291.00,3.10,3.30,14.8,10.4,285.00,1027.6,14.40,999.00
16.01.2021 22:40,308.00,3.40,3.15,13.8,10.2,283.00,1027.7,14.60,999.00
16.01.2021 23:40,333.00,3.70,3.19,13.8,10.4,275.00,1027.7,14.60,999.00
17.01.2021 00:40,350.00,3.20,2.61,12.9,9.4,278.00,1027.9,14.60,999.00
17.01.2021 01:40,3.00,2.50,2.51,13.8,9.7,273.00,1028.3,14.60,999.00
17.01.2021 02:40,345.00,2.50,2.56,13.8,9.7,270.00,1028.7,14.80,999.00
17.01.2021 03:40,329.00,1.10,2.34,12.9,9.2,267.00,1029.1,14.60,999.00
17.01.2021 04:40,8.00,1.00,2.49,10.8,9.6,267.00,1029.1,14.60,999.00
17.01.2021 05:40,352.00,1.20,2.17,10.8,8.8,259.00,1029.2,14.60,999.00
17.01.2021 06:40,347.00,2.00,2.30,12.1,9.2,283.00,1029.3,14.80,999.00
17.01.2021 07:40,328.00,3.00,2.13,12.9,9.5,281.00,1029.0,14.60,999.00
17.01.2021 08:40,342.00,3.90,2.14,11.4,9.1,277.00,1028.6,14.60,14.20
17.01.2021 09:40,336.00,4.20,2.34,12.9,9.7,290.00,1028.4,14.40,14.20
17.01.2021 10:40,340.00,5.20,2.12,11.4,9.2,287.00,1028.4,14.10,14.20
17.01.2021 11:40,343.00,5.00,2.32,11.4,9.5,288.00,1028.5,13.90,14.20
17.01.2021 12:40,349.00,5.50,2.40,12.9,9.4,284.00,1028.3,14.10,14.10
17.01.2021 13:40,352.00,4.70,2.44,12.1,9.2,278.00,1028.3,14.00,14.20
17.01.2021 14:40,357.00,3.70,2.44,12.9,10.0,277.00,1028.6,13.90,14.10
17.01.2021 15:40,9.00,5.00,2.28,12.1,9.5,281.00,1028.9,13.90,14.20
17.01.2021 16:40,29.00,3.80,2.21,21.1,9.9,272.00,1028.8,13.50,14.20
17.01.2021 17:40,3.00,5.00,2.59,21.1,10.9,269.00,1029.7,13.50,14.20
17.01.2021 18:40,3.00,5.60,2.72,21.1,11.3,286.00,1030.1,13.70,14.30
17.01.2021 19:40,16.00,7.00,3.55,21.1,12.4,286.00,1029.4,13.70,14.30
17.01.2021 20:40,12.00,8.30,3.28,21.1,11.2,277.00,1029.6,13.60,14.30
17.01.2021 21:40,26.00,8.70,4.13,19.1,11.6,290.00,1028.2,13.60,14.30
17.01.2021 22:40,45.00,8.00,4.10,19.1,11.1,280.00,1027.3,14.00,14.30
17.01.2021 23:40,28.00,8.20,4.55,19.1,11.4,281.00,1028.0,13.80,14.30
18.01.2021 00:40,28.00,8.60,4.33,19.1,11.1,276.00,1028.7,13.70,14.30
18.01.2021 01:40,21.00,8.30,4.54,19.1,11.2,283.00,1028.6,14.20,14.30
18.01.2021 02:40,21.00,8.10,5.07,17.4,11.7,283.00,1028.6,14.10,14.30
18.01.2021 03:40,21.00,8.50,3.92,17.4,9.8,271.00,1029.0,14.10,14.30
18.01.2021 04:40,24.00,8.50,4.66,16.0,11.2,288.00,1028.9,14.10,14.30
18.01.2021 05:40,24.00,8.30,4.67,14.8,10.5,283.00,1028.8,13.90,14.20
18.01.2021 06:40,20.00,8.60,3.81,17.4,9.6,280.00,1028.6,13.80,14.20
18.01.2021 07:40,13.00,8.30,4.45,14.8,9.6,289.00,1028.5,13.50,14.20
18.01.2021 08:40,9.00,8.50,4.13,17.4,9.3,287.00,1028.3,13.50,14.20
18.01.2021 09:40,5.00,10.00,3.87,17.4,8.7,289.00,1028.2,13.30,14.20
18.01.2021 10:40,1.00,10.10,4.02,17.4,9.0,301.00,1028.3,13.30,14.20
18.01.2021 11:40,1.00,10.30,4.05,17.4,9.1,263.00,1028.2,13.30,14.20
18.01.2021 12:40,358.00,9.70,3.87,16.0,8.9,281.00,1027.8,13.30,14.10
18.01.2021 13:40,359.00,10.20,4.52,16.0,9.5,288.00,1027.4,13.40,14.10
18.01.2021 14:40,3.00,10.60,4.29,16.0,9.0,290.00,1027.3,13.50,14.10
18.01.2021 15:40,359.00,10.80,4.45,16.0,8.8,278.00,1027.7,13.40,14.10
18.01.2021 16:40,6.00,11.00,4.72,16.0,8.9,295.00,1027.5,13.40,14.10
18.01.2021 17:40,10.00,10.50,4.64,14.8,8.7,302.00,1027.9,13.40,14.10
18.01.2021 18:40,14.00,10.50,4.89,14.8,9.2,293.00,1028.5,13.50,14.10
18.01.2021 19:40,16.00,10.10,4.60,14.8,8.5,312.00,1028.3,13.70,14.10
18.01.2021 20:40,17.00,10.50,4.53,16.0,8.7,298.00,1027.5,13.80,14.10
18.01.2021 21:40,20.00,10.00,4.30,16.0,8.4,284.00,1026.9,13.90,14.10
18.01.2021 22:40,38.00,9.50,4.41,14.8,8.5,278.00,1025.8,14.00,14.10
18.01.2021 23:40,19.00,8.90,3.90,12.9,8.6,310.00,1026.1,14.10,14.10
19.01.2021 00:40,12.00,9.30,4.04,12.1,8.5,294.00,1026.7,14.10,14.10
19.01.2021 01:40,13.00,9.40,4.11,13.8,8.3,291.00,1027.0,14.00,14.10
19.01.2021 02:40,19.00,10.10,4.20,13.8,8.5,284.00,1027.0,14.00,14.10
19.01.2021 03:40,19.00,10.60,3.63,10.0,7.5,37.00,1027.3,13.90,14.10
19.01.2021 04:40,19.00,10.60,3.80,10.0,7.6,36.00,1026.9,13.90,14.10
19.01.2021 05:40,18.00,10.30,3.34,9.1,7.0,40.00,1026.8,13.80,14.10
19.01.2021 06:40,20.00,9.60,3.53,9.1,7.2,41.00,1026.6,13.80,14.10
19.01.2021 07:40,20.00,9.50,3.41,9.1,7.2,48.00,1026.2,13.90,14.00
19.01.2021 08:40,19.00,9.10,3.39,14.8,7.3,297.00,1025.5,14.00,14.00
19.01.2021 09:40,17.00,9.10,3.34,8.3,7.3,39.00,1025.1,14.00,14.00
19.01.2021 10:40,5.00,9.60,3.12,13.8,7.0,294.00,1025.0,14.00,14.00
19.01.2021 11:40,10.00,10.60,3.17,9.1,6.8,37.00,1024.5,14.00,14.00
19.01.2021 12:40,6.00,9.60,3.34,13.8,7.4,305.00,1024.5,14.00,14.00
19.01.2021 13:40,5.00,10.30,3.19,9.1,6.9,48.00,1024.2,14.00,14.00
19.01.2021 14:40,9.00,10.20,3.38,10.0,7.1,41.00,1024.1,14.10,14.00
19.01.2021 15:40,17.00,10.10,3.54,10.0,7.2,50.00,1024.2,14.20,14.00
19.01.2021 16:40,15.00,9.90,3.19,9.1,7.0,50.00,1024.2,14.20,14.00
19.01.2021 17:40,12.00,9.60,3.26,9.1,7.0,43.00,1024.3,14.30,14.00
19.01.2021 18:40,15.00,9.20,3.19,9.1,6.8,45.00,1024.8,14.30,14.00
19.01.2021 19:40,24.00,9.50,3.15,9.1,6.9,39.00,1024.4,14.30,14.00
19.01.2021 20:40,22.00,9.60,3.09,8.3,6.8,44.00,1023.3,14.20,14.00
19.01.2021 21:40,22.00,9.80,2.88,10.0,6.8,32.00,1022.8,14.10,14.00
19.01.2021 22:40,19.00,9.30,2.97,9.1,6.5,43.00,1022.4,14.00,14.00
19.01.2021 23:40,18.00,9.60,2.96,9.1,6.6,51.00,1022.2,14.00,14.00
20.01.2021 00:40,15.00,9.10,3.06,9.1,6.9,44.00,1022.5,14.10,13.90
20.01.2021 01:40,15.00,9.90,2.94,9.1,6.6,47.00,1022.4,14.00,13.90
20.01.2021 02:40,21.00,9.50,2.99,10.0,6.7,60.00,1022.5,13.90,13.90
20.01.2021 03:40,22.00,9.10,2.77,7.7,6.4,39.00,1022.9,13.80,13.90
20.01.2021 04:40,24.00,9.00,2.82,8.3,6.5,41.00,1023.1,13.80,13.90
20.01.2021 05:40,21.00,8.60,2.73,8.3,6.6,45.00,1023.3,13.70,13.90
20.01.2021 06:40,23.00,8.60,2.67,7.1,6.7,42.00,1023.2,13.50,13.90
20.01.2021 07:40,26.00,7.30,2.47,8.3,6.7,40.00,1023.0,13.50,13.90
20.01.2021 08:40,22.00,6.70,2.62,8.3,6.8,45.00,1022.6,13.40,13.90
20.01.2021 09:40,17.00,7.00,2.28,8.3,6.7,41.00,1022.3,13.30,13.90
20.01.2021 10:40,19.00,6.30,2.37,7.7,6.8,38.00,1022.3,13.30,13.90
20.01.2021 11:40,12.00,7.00,2.36,12.9,7.0,290.00,1022.1,13.30,13.90
20.01.2021 12:40,13.00,7.40,2.37,12.9,6.8,291.00,1022.0,13.20,13.90
20.01.2021 13:40,20.00,6.20,2.40,17.4,6.9,296.00,1021.5,13.20,13.90
20.01.2021 14:40,9.00,7.10,2.31,16.0,7.1,305.00,1022.2,13.20,13.90
20.01.2021 15:40,19.00,5.90,2.03,17.4,6.8,292.00,1022.3,13.20,13.80
20.01.2021 16:40,32.00,4.50,2.31,16.0,7.3,291.00,1022.2,13.30,13.80
20.01.2021 17:40,9.00,3.70,2.34,16.0,7.4,296.00,1022.7,13.40,13.90
20.01.2021 18:40,3.00,5.00,2.42,16.0,8.0,283.00,1023.4,13.40,13.90
20.01.2021 19:40,9.00,4.60,2.25,16.0,7.8,288.00,1023.1,13.40,13.90
20.01.2021 20:40,1.00,4.10,2.13,16.0,7.8,316.00,1022.2,13.40,13.90
20.01.2021 21:40,4.00,4.00,2.13,14.8,8.1,293.00,1021.5,13.50,14.00
20.01.2021 22:40,355.00,4.10,2.40,13.8,8.7,292.00,1021.2,13.60,14.10
20.01.2021 23:40,4.00,3.10,2.14,12.9,8.4,306.00,1021.1,13.70,14.10
21.01.2021 00:40,8.00,2.80,2.37,14.8,9.0,295.00,1021.2,13.70,14.10
21.01.2021 01:40,355.00,2.90,2.67,14.8,9.5,299.00,1021.5,13.50,14.10
21.01.2021 02:40,352.00,3.00,2.10,12.9,8.8,287.00,1021.7,13.30,14.10
21.01.2021 03:40,351.00,2.60,2.49,12.9,9.6,293.00,1021.7,13.20,14.00
21.01.2021 04:40,58.00,0.80,2.48,12.9,9.6,281.00,1021.5,13.00,14.10
21.01.2021 05:40,159.00,1.20,2.27,14.8,9.4,277.00,1021.6,13.00,14.10
21.01.2021 06:40,254.00,2.60,2.22,13.8,9.4,277.00,1021.9,13.00,14.00
21.01.2021 07:40,261.00,3.50,2.15,13.8,9.6,285.00,1021.7,12.70,14.00
21.01.2021 08:40,236.00,3.40,1.96,14.8,9.4,267.00,1021.1,12.80,14.00
21.01.2021 09:40,253.00,4.80,2.06,12.1,9.6,292.00,1021.1,12.70,14.00
21.01.2021 10:40,268.00,5.60,1.99,12.9,9.7,289.00,1020.8,13.00,14.00
21.01.2021 11:40,262.00,5.40,2.09,13.8,9.5,272.00,1020.2,13.00,14.00
21.01.2021 12:40,260.00,4.80,1.93,12.9,9.3,290.00,1019.6,13.50,14.00
21.01.2021 13:40,277.00,6.00,1.92,12.9,8.9,297.00,1019.5,13.80,14.00
21.01.2021 14:40,288.00,8.00,1.91,13.8,8.8,284.00,1019.4,14.30,14.00
21.01.2021 15:40,303.00,7.90,2.09,12.9,8.1,290.00,1019.5,13.30,14.00
21.01.2021 16:40,296.00,7.30,2.01,12.9,7.7,286.00,1019.7,13.40,14.00
21.01.2021 17:40,309.00,9.00,1.96,13.8,7.3,275.00,1020.1,12.80,999.00
21.01.2021 18:40,313.00,7.00,2.12,12.1,6.8,287.00,1020.4,13.60,999.00
21.01.2021 19:40,315.00,7.40,2.07,12.9,7.2,281.00,1020.3,13.50,999.00
21.01.2021 20:40,317.00,8.10,2.18,12.9,7.5,293.00,1019.9,13.60,999.00
21.01.2021 21:40,337.00,6.80,2.09,10.8,7.0,305.00,1019.2,13.10,999.00
21.01.2021 22:40,330.00,10.20,2.25,12.9,6.7,290.00,1019.4,13.00,999.00
21.01.2021 23:40,332.00,8.40,2.11,10.8,6.2,292.00,1019.7,12.90,999.00
22.01.2021 00:40,333.00,11.10,2.29,12.9,6.4,312.00,1019.9,13.00,999.00
22.01.2021 01:40,330.00,11.90,2.83,12.1,6.7,306.00,1020.7,13.00,999.00
22.01.2021 02:40,344.00,11.20,3.09,12.1,7.0,316.00,1021.2,12.40,999.00
22.01.2021 03:40,344.00,11.50,3.02,11.4,7.0,320.00,1021.9,12.80,999.00
22.01.2021 04:40,336.00,11.20,2.99,7.7,6.8,320.00,1022.4,12.40,999.00
22.01.2021 05:40,343.00,9.90,3.19,7.7,7.0,323.00,1022.7,12.30,999.00
22.01.2021 06:40,344.00,10.30,3.32,7.7,7.2,328.00,1022.8,12.20,999.00
22.01.2021 07:40,337.00,9.20,3.44,7.7,7.1,328.00,1022.9,12.00,999.00
22.01.2021 08:40,333.00,10.90,3.57,11.4,7.4,302.00,1022.7,11.80,999.00
22.01.2021 09:40,330.00,10.70,3.67,9.1,7.4,318.00,1022.3,12.00,999.00
22.01.2021 10:40,327.00,10.60,4.10,10.0,7.6,323.00,1022.5,12.30,999.00
22.01.2021 11:40,338.00,10.80,3.66,10.8,7.4,327.00,1022.6,12.00,999.00
22.01.2021 12:40,328.00,11.90,3.97,10.0,7.3,332.00,1022.7,12.20,999.00
22.01.2021 13:40,338.00,11.60,4.01,10.0,7.5,340.00,1022.7,12.00,999.00
22.01.2021 14:40,338.00,11.50,3.91,10.0,7.5,334.00,1023.0,11.60,999.00
22.01.2021 15:40,347.00,11.00,4.20,10.0,7.6,341.00,1023.0,12.40,999.00
22.01.2021 16:40,348.00,11.90,4.25,10.0,7.7,344.00,1022.8,12.30,999.00
22.01.2021 17:40,337.00,12.80,4.55,10.8,7.7,351.00,1023.7,12.40,999.00
22.01.2021 18:40,339.00,12.60,4.35,10.8,7.7,347.00,1024.3,12.30,999.00
22.01.2021 19:40,346.00,12.00,4.55,10.8,7.9,356.00,1024.6,12.00,999.00
22.01.2021 20:40,341.00,11.00,4.73,11.4,8.1,349.00,1023.8,12.00,999.00
22.01.2021 21:40,338.00,11.70,4.53,11.4,7.9,351.00,1023.3,12.30,999.00
22.01.2021 22:40,347.00,10.70,4.75,10.8,8.1,354.00,1022.8,11.90,999.00
22.01.2021 23:40,345.00,10.10,4.13,10.0,7.6,352.00,1022.9,10.90,999.00
23.01.2021 00:40,340.00,11.50,4.37,10.8,7.8,356.00,1023.0,11.70,999.00
23.01.2021 01:40,334.00,11.60,4.30,10.8,7.7,0.00,1022.9,12.00,999.00
23.01.2021 02:40,341.00,11.30,4.78,10.0,7.9,355.00,1023.2,11.70,999.00
23.01.2021 03:40,345.00,11.50,4.17,10.8,7.5,345.00,1023.4,11.40,999.00
23.01.2021 04:40,350.00,12.50,4.15,10.8,7.4,346.00,1023.6,12.10,999.00
23.01.2021 05:40,350.00,12.80,4.12,10.0,7.2,345.00,1023.8,11.80,999.00
23.01.2021 06:40,347.00,12.00,4.23,10.8,7.4,336.00,1024.2,11.90,999.00
23.01.2021 07:40,337.00,11.70,99.00,99.0,99.0,999.00,1024.5,11.30,999.00
23.01.2021 08:40,344.00,11.10,3.91,10.8,7.2,342.00,1024.0,11.60,999.00
23.01.2021 09:40,353.00,10.90,4.10,10.8,7.6,346.00,1024.2,11.80,999.00
23.01.2021 10:40,342.00,11.40,4.29,10.0,7.9,351.00,1024.7,11.80,999.00
23.01.2021 11:40,330.00,11.50,4.15,10.0,7.6,352.00,1024.7,11.20,999.00
23.01.2021 12:40,344.00,13.20,4.00,10.0,7.5,359.00,1024.3,10.80,999.00
23.01.2021 13:40,338.00,11.40,4.04,10.0,7.6,359.00,1024.2,11.30,13.70
23.01.2021 14:40,349.00,11.00,3.89,9.1,7.5,346.00,1024.7,11.70,13.70
23.01.2021 15:40,351.00,10.50,4.27,10.0,7.8,0.00,1024.9,11.20,13.70
23.01.2021 16:40,5.00,10.80,3.69,10.0,7.4,3.00,1025.1,10.80,13.70
23.01.2021 17:40,4.00,10.10,4.07,9.1,7.7,2.00,1026.1,11.30,13.70
23.01.2021 18:40,360.00,10.30,4.08,10.0,7.7,359.00,1027.0,11.60,13.70
23.01.2021 19:40,356.00,10.00,3.60,10.0,7.6,351.00,1026.9,11.40,13.70
23.01.2021 20:40,354.00,8.10,3.73,9.1,7.6,353.00,1026.4,10.70,13.70
23.01.2021 21:40,1.00,8.70,3.62,10.0,7.4,351.00,1025.9,11.20,13.70
23.01.2021 22:40,349.00,10.30,3.49,10.0,7.2,341.00,1025.6,10.90,13.70
23.01.2021 23:40,339.00,9.10,3.18,9.1,7.0,346.00,1025.5,11.20,13.70
24.01.2021 00:40,340.00,8.90,2.95,9.1,6.8,351.00,1025.2,11.60,13.70
24.01.2021 01:40,345.00,9.10,3.28,9.1,7.1,350.00,1025.1,12.00,13.70
24.01.2021 02:40,342.00,8.50,3.29,9.1,7.4,356.00,1025.2,11.70,13.70
24.01.2021 03:40,330.00,9.30,3.07,8.3,7.3,4.00,1024.7,12.00,13.70
24.01.2021 04:40,331.00,9.20,2.91,10.0,7.2,357.00,1024.4,11.80,13.70
24.01.2021 05:40,328.00,8.00,3.14,10.0,7.4,0.00,1024.3,11.70,13.70
24.01.2021 06:40,331.00,8.10,3.28,12.9,7.6,291.00,1024.1,12.10,13.70
24.01.2021 07:40,325.00,9.60,2.90,8.3,7.0,2.00,1024.1,12.60,13.70
24.01.2021 08:40,316.00,6.80,3.19,9.1,7.4,358.00,1023.3,11.40,13.70
24.01.2021 09:40,310.00,8.00,2.83,8.3,7.3,354.00,1022.9,12.50,13.70
24.01.2021 10:40,309.00,7.80,2.92,21.1,7.5,305.00,1022.4,12.20,13.70
24.01.2021 11:40,295.00,7.10,2.93,21.1,7.7,245.00,1021.5,12.70,13.70
24.01.2021 12:40,291.00,8.40,2.93,21.1,7.5,280.00,1020.5,12.90,13.70
24.01.2021 13:40,303.00,9.30,3.11,21.1,7.8,297.00,1020.0,12.80,13.70
24.01.2021 14:40,335.00,13.70,3.55,21.1,7.8,305.00,1020.5,12.70,13.70
24.01.2021 15:40,334.00,14.10,3.76,21.1,7.3,308.00,1021.0,12.80,13.70
24.01.2021 16:40,338.00,15.30,4.30,19.1,7.4,320.00,1022.1,12.30,13.70
24.01.2021 17:40,333.00,15.00,4.67,8.3,7.7,332.00,1022.8,12.20,13.70
24.01.2021 18:40,335.00,13.60,4.66,9.1,7.6,345.00,1023.6,12.00,13.70
24.01.2021 19:40,332.00,13.80,5.55,10.0,8.1,335.00,1024.2,11.80,13.70
24.01.2021 20:40,342.00,14.20,5.14,10.0,8.1,340.00,1024.0,11.50,13.70
24.01.2021 21:40,331.00,13.80,5.36,10.8,8.5,349.00,1023.7,11.40,13.70
24.01.2021 22:40,327.00,11.90,5.64,10.0,8.7,345.00,1023.7,10.90,13.70
24.01.2021 23:40,326.00,12.80,5.29,10.8,8.5,339.00,1023.5,11.50,13.60
25.01.2021 00:40,325.00,12.50,4.81,10.8,8.1,339.00,1023.9,11.70,13.60
25.01.2021 01:40,326.00,11.50,5.76,10.8,9.2,341.00,1023.6,11.20,13.50
